*|************|*************|*************|***********|**************|*********************|* 
*| values_290 | 32          | 16499       | 0.6702    | 33510        | 1047.1875           |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_291 | 32          | 16499       | 0.6702    | 33510        | 1047.1875           |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_292 | 32          | 16499       | 0.6702    | 33510        | 1047.1875           |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_293 | 32          | 16499       | 0.6702    | 33510        | 1047.1875           |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_294 | 32          | 16499       | 0.6702    | 33510        | 1047.1875           |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_295 | 32          | 16499       | 0.6702    | 33510        | 1047.1875           |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_296 | 32          | 16499       | 0.6702    | 33510        | 1047.1875           |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_297 | 32          | 16499       | 0.6702    | 33510        | 1047.1875           |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_298 | 32          | 16499       | 0.6702    | 33510        | 1047.1875           |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_299 | 32          | 16499       | 0.6702    | 33510        | 1047.1875           |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_30  | 15          | 16281       | 0.65788   | 32894        | 2192.93333333333    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_300 | 53          | 16752       | 0.67696   | 33848        | 638.641509433962    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_301 | 53          | 16752       | 0.67696   | 33848        | 638.641509433962    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_302 | 53          | 16752       | 0.67696   | 33848        | 638.641509433962    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_303 | 53          | 16752       | 0.67696   | 33848        | 638.641509433962    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_304 | 53          | 16735       | 0.67762   | 33881        | 639.264150943396    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_305 | 53          | 16735       | 0.67762   | 33881        | 639.264150943396    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_306 | 53          | 16752       | 0.67696   | 33848        | 638.641509433962    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_307 | 53          | 16752       | 0.67696   | 33848        | 638.641509433962    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_308 | 53          | 16752       | 0.67696   | 33848        | 638.641509433962    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_309 | 53          | 16752       | 0.67696   | 33848        | 638.641509433962    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_31  | 15          | 16281       | 0.65788   | 32894        | 2192.93333333333    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_310 | 89          | 17728       | 0.70144   | 35072        | 394.067415730337    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_311 | 89          | 17728       | 0.70144   | 35072        | 394.067415730337    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_312 | 89          | 17728       | 0.70144   | 35072        | 394.067415730337    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_313 | 89          | 17728       | 0.70144   | 35072        | 394.067415730337    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_314 | 89          | 17728       | 0.70144   | 35072        | 394.067415730337    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_315 | 89          | 17728       | 0.70144   | 35072        | 394.067415730337    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_316 | 89          | 17728       | 0.70144   | 35072        | 394.067415730337    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_317 | 89          | 17728       | 0.70144   | 35072        | 394.067415730337    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_318 | 89          | 17728       | 0.70144   | 35072        | 394.067415730337    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_319 | 89          | 17728       | 0.70144   | 35072        | 394.067415730337    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_32  | 15          | 16281       | 0.65788   | 32894        | 2192.93333333333    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_320 | 65          | 17080       | 0.6856    | 34280        | 527.384615384615    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_321 | 65          | 17080       | 0.6856    | 34280        | 527.384615384615    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_322 | 65          | 17080       | 0.6856    | 34280        | 527.384615384615    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_323 | 65          | 17080       | 0.6856    | 34280        | 527.384615384615    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_324 | 65          | 17080       | 0.6856    | 34280        | 527.384615384615    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_325 | 65          | 17080       | 0.6856    | 34280        | 527.384615384615    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_326 | 65          | 17080       | 0.6856    | 34280        | 527.384615384615    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_327 | 65          | 17080       | 0.6856    | 34280        | 527.384615384615    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_328 | 65          | 17080       | 0.6856    | 34280        | 527.384615384615    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_329 | 65          | 17080       | 0.6856    | 34280        | 527.384615384615    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_33  | 15          | 16281       | 0.65788   | 32894        | 2192.93333333333    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_330 | 53          | 16752       | 0.67696   | 33848        | 638.641509433962    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_331 | 53          | 16752       | 0.67696   | 33848        | 638.641509433962    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_332 | 53          | 16752       | 0.67696   | 33848        | 638.641509433962    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_333 | 53          | 16752       | 0.67696   | 33848        | 638.641509433962    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_334 | 53          | 16752       | 0.67696   | 33848        | 638.641509433962    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_335 | 53          | 16752       | 0.67696   | 33848        | 638.641509433962    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_336 | 53          | 16752       | 0.67696   | 33848        | 638.641509433962    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_337 | 53          | 16752       | 0.67696   | 33848        | 638.641509433962    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_338 | 53          | 16752       | 0.67696   | 33848        | 638.641509433962    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_339 | 53          | 16752       | 0.67696   | 33848        | 638.641509433962    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_34  | 15          | 16281       | 0.65788   | 32894        | 2192.93333333333    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_340 | 89          | 17728       | 0.70144   | 35072        | 394.067415730337    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_341 | 89          | 17728       | 0.70144   | 35072        | 394.067415730337    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_342 | 89          | 17728       | 0.70144   | 35072        | 394.067415730337    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_343 | 89          | 17711       | 0.7019    | 35095        | 394.325842696629    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_344 | 89          | 17728       | 0.70144   | 35072        | 394.067415730337    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_345 | 89          | 17728       | 0.70144   | 35072        | 394.067415730337    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_346 | 89          | 17728       | 0.70144   | 35072        | 394.067415730337    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_347 | 89          | 17728       | 0.70144   | 35072        | 394.067415730337    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_348 | 89          | 17728       | 0.70144   | 35072        | 394.067415730337    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_349 | 89          | 17728       | 0.70144   | 35072        | 394.067415730337    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_35  | 15          | 16281       | 0.65788   | 32894        | 2192.93333333333    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_350 | 65          | 17080       | 0.6856    | 34280        | 527.384615384615    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_351 | 65          | 17063       | 0.68606   | 34303        | 527.738461538462    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_352 | 65          | 17080       | 0.6856    | 34280        | 527.384615384615    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_353 | 65          | 17080       | 0.6856    | 34280        | 527.384615384615    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_354 | 65          | 17080       | 0.6856    | 34280        | 527.384615384615    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_355 | 65          | 17080       | 0.6856    | 34280        | 527.384615384615    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_356 | 65          | 17080       | 0.6856    | 34280        | 527.384615384615    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_357 | 65          | 17080       | 0.6856    | 34280        | 527.384615384615    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_358 | 65          | 17080       | 0.6856    | 34280        | 527.384615384615    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_359 | 65          | 17080       | 0.6856    | 34280        | 527.384615384615    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_36  | 15          | 16281       | 0.65788   | 32894        | 2192.93333333333    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_360 | 41          | 16546       | 0.6718    | 33590        | 819.268292682927    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_361 | 41          | 16546       | 0.6718    | 33590        | 819.268292682927    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_362 | 41          | 16546       | 0.6718    | 33590        | 819.268292682927    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_363 | 41          | 16546       | 0.6718    | 33590        | 819.268292682927    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_364 | 41          | 16546       | 0.6718    | 33590        | 819.268292682927    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_365 | 41          | 16546       | 0.6718    | 33590        | 819.268292682927    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_366 | 41          | 16546       | 0.6718    | 33590        | 819.268292682927    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_367 | 41          | 16546       | 0.6718    | 33590        | 819.268292682927    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_368 | 41          | 16546       | 0.6718    | 33590        | 819.268292682927    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_369 | 41          | 16546       | 0.6718    | 33590        | 819.268292682927    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_37  | 15          | 16281       | 0.65788   | 32894        | 2192.93333333333    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_370 | 59          | 17028       | 0.68366   | 34183        | 579.372881355932    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_371 | 59          | 17028       | 0.68366   | 34183        | 579.372881355932    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_372 | 59          | 17028       | 0.68366   | 34183        | 579.372881355932    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_373 | 59          | 17028       | 0.68366   | 34183        | 579.372881355932    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_374 | 59          | 17028       | 0.68366   | 34183        | 579.372881355932    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_375 | 59          | 17028       | 0.68366   | 34183        | 579.372881355932    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_376 | 59          | 17028       | 0.68366   | 34183        | 579.372881355932    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_377 | 59          | 17028       | 0.68366   | 34183        | 579.372881355932    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_378 | 59          | 17028       | 0.68366   | 34183        | 579.372881355932    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_379 | 59          | 17028       | 0.68366   | 34183        | 579.372881355932    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_38  | 15          | 16281       | 0.65788   | 32894        | 2192.93333333333    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_380 | 47          | 16708       | 0.67566   | 33783        | 718.787234042553    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_381 | 47          | 16691       | 0.67632   | 33816        | 719.489361702128    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_382 | 47          | 16708       | 0.67566   | 33783        | 718.787234042553    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_383 | 47          | 16708       | 0.67566   | 33783        | 718.787234042553    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_384 | 47          | 16708       | 0.67566   | 33783        | 718.787234042553    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_385 | 47          | 16691       | 0.67632   | 33816        | 719.489361702128    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_386 | 47          | 16708       | 0.67566   | 33783        | 718.787234042553    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_387 | 47          | 16708       | 0.67566   | 33783        | 718.787234042553    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_388 | 47          | 16708       | 0.67566   | 33783        | 718.787234042553    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_389 | 47          | 16708       | 0.67566   | 33783        | 718.787234042553    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_39  | 15          | 16281       | 0.65788   | 32894        | 2192.93333333333    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_390 | 89          | 17214       | 0.68872   | 34436        | 386.921348314607    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_391 | 89          | 17214       | 0.68872   | 34436        | 386.921348314607    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_392 | 89          | 17214       | 0.68872   | 34436        | 386.921348314607    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_393 | 89          | 17214       | 0.68872   | 34436        | 386.921348314607    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_394 | 89          | 17214       | 0.68872   | 34436        | 386.921348314607    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_395 | 89          | 17214       | 0.68872   | 34436        | 386.921348314607    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_396 | 89          | 17214       | 0.68872   | 34436        | 386.921348314607    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_397 | 89          | 17214       | 0.68872   | 34436        | 386.921348314607    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_398 | 89          | 17214       | 0.68872   | 34436        | 386.921348314607    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_399 | 89          | 17214       | 0.68872   | 34436        | 386.921348314607    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_40  | 89          | 17728       | 0.70144   | 35072        | 394.067415730337    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_400 | 161         | 19149       | 0.73702   | 36851        | 228.888198757764    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_401 | 161         | 19166       | 0.73656   | 36828        | 228.745341614907    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_402 | 161         | 19166       | 0.73656   | 36828        | 228.745341614907    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_403 | 161         | 19149       | 0.73702   | 36851        | 228.888198757764    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_404 | 161         | 19166       | 0.73656   | 36828        | 228.745341614907    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_405 | 161         | 19149       | 0.73702   | 36851        | 228.888198757764    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_406 | 161         | 19166       | 0.73656   | 36828        | 228.745341614907    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_407 | 161         | 19166       | 0.73656   | 36828        | 228.745341614907    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_408 | 161         | 19166       | 0.73656   | 36828        | 228.745341614907    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_409 | 161         | 19149       | 0.73702   | 36851        | 228.888198757764    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_41  | 89          | 17728       | 0.70144   | 35072        | 394.067415730337    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_410 | 113         | 17870       | 0.7052    | 35260        | 312.035398230089    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_411 | 113         | 17870       | 0.7052    | 35260        | 312.035398230089    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_412 | 113         | 17870       | 0.7052    | 35260        | 312.035398230089    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_413 | 113         | 17870       | 0.7052    | 35260        | 312.035398230089    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_414 | 113         | 17870       | 0.7052    | 35260        | 312.035398230089    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_415 | 113         | 17870       | 0.7052    | 35260        | 312.035398230089    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_416 | 113         | 17870       | 0.7052    | 35260        | 312.035398230089    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_417 | 113         | 17870       | 0.7052    | 35260        | 312.035398230089    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_418 | 113         | 17870       | 0.7052    | 35260        | 312.035398230089    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_419 | 113         | 17870       | 0.7052    | 35260        | 312.035398230089    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_42  | 89          | 17728       | 0.70144   | 35072        | 394.067415730337    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_420 | 89          | 17214       | 0.68872   | 34436        | 386.921348314607    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_421 | 89          | 17214       | 0.68872   | 34436        | 386.921348314607    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_422 | 89          | 17214       | 0.68872   | 34436        | 386.921348314607    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_423 | 89          | 17214       | 0.68872   | 34436        | 386.921348314607    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_424 | 89          | 17214       | 0.68872   | 34436        | 386.921348314607    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_425 | 89          | 17214       | 0.68872   | 34436        | 386.921348314607    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_426 | 89          | 17214       | 0.68872   | 34436        | 386.921348314607    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_427 | 89          | 17214       | 0.68872   | 34436        | 386.921348314607    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_428 | 89          | 17214       | 0.68872   | 34436        | 386.921348314607    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_429 | 89          | 17214       | 0.68872   | 34436        | 386.921348314607    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_43  | 89          | 17728       | 0.70144   | 35072        | 394.067415730337    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_430 | 161         | 19166       | 0.73656   | 36828        | 228.745341614907    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_431 | 161         | 19166       | 0.73656   | 36828        | 228.745341614907    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_432 | 161         | 19149       | 0.73702   | 36851        | 228.888198757764    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_433 | 161         | 19166       | 0.73656   | 36828        | 228.745341614907    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_434 | 161         | 19166       | 0.73656   | 36828        | 228.745341614907    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_435 | 161         | 19166       | 0.73656   | 36828        | 228.745341614907    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_436 | 161         | 19166       | 0.73656   | 36828        | 228.745341614907    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_437 | 161         | 19166       | 0.73656   | 36828        | 228.745341614907    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_438 | 161         | 19166       | 0.73656   | 36828        | 228.745341614907    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_439 | 161         | 19166       | 0.73656   | 36828        | 228.745341614907    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_44  | 89          | 17728       | 0.70144   | 35072        | 394.067415730337    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_440 | 113         | 17870       | 0.7052    | 35260        | 312.035398230089    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_441 | 113         | 17870       | 0.7052    | 35260        | 312.035398230089    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_442 | 113         | 17870       | 0.7052    | 35260        | 312.035398230089    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_443 | 113         | 17870       | 0.7052    | 35260        | 312.035398230089    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_444 | 113         | 17870       | 0.7052    | 35260        | 312.035398230089    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_445 | 113         | 17870       | 0.7052    | 35260        | 312.035398230089    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_446 | 113         | 17870       | 0.7052    | 35260        | 312.035398230089    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_447 | 113         | 17870       | 0.7052    | 35260        | 312.035398230089    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_448 | 113         | 17853       | 0.70566   | 35283        | 312.238938053097    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_449 | 113         | 17870       | 0.7052    | 35260        | 312.035398230089    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_45  | 89          | 17728       | 0.70144   | 35072        | 394.067415730337    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_450 | 29          | 16418       | 0.66834   | 33417        | 1152.31034482759    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_451 | 29          | 16418       | 0.66834   | 33417        | 1152.31034482759    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_452 | 29          | 16418       | 0.66834   | 33417        | 1152.31034482759    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_453 | 29          | 16418       | 0.66834   | 33417        | 1152.31034482759    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_454 | 29          | 16418       | 0.66834   | 33417        | 1152.31034482759    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_455 | 29          | 16418       | 0.66834   | 33417        | 1152.31034482759    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_456 | 29          | 16418       | 0.66834   | 33417        | 1152.31034482759    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_457 | 29          | 16418       | 0.66834   | 33417        | 1152.31034482759    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_458 | 29          | 16418       | 0.66834   | 33417        | 1152.31034482759    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_459 | 29          | 16418       | 0.66834   | 33417        | 1152.31034482759    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_46  | 89          | 17728       | 0.70144   | 35072        | 394.067415730337    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_460 | 38          | 16659       | 0.67424   | 33712        | 887.157894736842    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_461 | 38          | 16659       | 0.67424   | 33712        | 887.157894736842    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_462 | 38          | 16659       | 0.67424   | 33712        | 887.157894736842    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_463 | 38          | 16659       | 0.67424   | 33712        | 887.157894736842    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_464 | 38          | 16659       | 0.67424   | 33712        | 887.157894736842    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_465 | 38          | 16659       | 0.67424   | 33712        | 887.157894736842    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_466 | 38          | 16659       | 0.67424   | 33712        | 887.157894736842    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_467 | 38          | 16659       | 0.67424   | 33712        | 887.157894736842    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_468 | 38          | 16659       | 0.67424   | 33712        | 887.157894736842    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_469 | 38          | 16659       | 0.67424   | 33712        | 887.157894736842    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_47  | 89          | 17728       | 0.70144   | 35072        | 394.067415730337    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_470 | 32          | 16499       | 0.6702    | 33510        | 1047.1875           |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_471 | 32          | 16499       | 0.6702    | 33510        | 1047.1875           |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_472 | 32          | 16499       | 0.6702    | 33510        | 1047.1875           |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_473 | 32          | 16499       | 0.6702    | 33510        | 1047.1875           |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_474 | 32          | 16499       | 0.6702    | 33510        | 1047.1875           |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_475 | 32          | 16499       | 0.6702    | 33510        | 1047.1875           |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_476 | 32          | 16499       | 0.6702    | 33510        | 1047.1875           |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_477 | 32          | 16499       | 0.6702    | 33510        | 1047.1875           |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_478 | 32          | 16499       | 0.6702    | 33510        | 1047.1875           |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_479 | 32          | 16499       | 0.6702    | 33510        | 1047.1875           |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_48  | 89          | 17728       | 0.70144   | 35072        | 394.067415730337    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_480 | 53          | 16752       | 0.67696   | 33848        | 638.641509433962    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_481 | 53          | 16752       | 0.67696   | 33848        | 638.641509433962    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_482 | 53          | 16752       | 0.67696   | 33848        | 638.641509433962    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_483 | 53          | 16752       | 0.67696   | 33848        | 638.641509433962    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_484 | 53          | 16752       | 0.67696   | 33848        | 638.641509433962    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_485 | 53          | 16752       | 0.67696   | 33848        | 638.641509433962    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_486 | 53          | 16752       | 0.67696   | 33848        | 638.641509433962    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_487 | 53          | 16752       | 0.67696   | 33848        | 638.641509433962    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_488 | 53          | 16752       | 0.67696   | 33848        | 638.641509433962    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_489 | 53          | 16752       | 0.67696   | 33848        | 638.641509433962    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_49  | 89          | 17728       | 0.70144   | 35072        | 394.067415730337    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_490 | 89          | 17728       | 0.70144   | 35072        | 394.067415730337    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_491 | 89          | 17711       | 0.7019    | 35095        | 394.325842696629    |* 
